fixed acidity,volatile acidity,citric acid,residual sugar,chlorides,free sulfur dioxide,total sulfur dioxide,density,pH,sulphates,alcohol,quality,total_acidity,sugar_acidity_ratio,sulfur_ratio,alcohol_sugar_interaction,quality_class
7.5,0.59,0.22,1.0296194171811583,0.0788111804242897,3.7612001156935624,4.110873864173311,0.99499,3.1,0.3576744442718159,2.322387720290225,5,8.09,0.21511137961694551,0.7166666666666667,2.8656235882069705,1
7.0,0.58,0.28,1.7578579175523736,0.08157998699242287,2.5649493574615367,4.248495242049359,0.99633,3.32,0.5306282510621704,2.4849066497880004,6,7.58,0.39604873584807543,0.17391304347826086,3.7400477406883357,1
6.8,0.64,0.0,1.308332819650179,0.11600367575630613,2.772588722239781,3.5263605246161616,0.99538,3.44,0.48858001481867097,2.509599262378372,6,7.4399999999999995,0.33436918642443414,0.45454545454545453,3.4503049557691834,1
8.6,0.635,0.68,1.0296194171811583,0.31365678962397653,2.995732273553991,4.04305126783455,0.99632,3.02,0.7654678421395714,2.33214389523559,5,9.235,0.19004360288786495,0.3392857142857143,2.8758219768814337,1
6.3,1.0150000000000001,0.0,1.0986122886681098,0.07973496801885356,2.8903717578961645,3.2188758248682006,0.99437,3.59,0.4382549309311553,2.501435951739211,4,7.32,0.27570588140506525,0.7083333333333334,3.152736022363656,0
9.8,0.45,0.38,1.252762968495368,0.07788653865707122,3.5553480614894135,4.204692619390966,0.99726,3.15,0.4574248470388754,2.379546134130174,5,10.25,0.2272168767018456,0.5151515151515151,3.2386784521643803,1
8.2,0.78,0.0,1.1631508098056809,0.08525984395082342,2.6390573296152584,3.295836866004329,0.9978,3.37,0.3784364357202451,2.3608540011180215,4,8.979999999999999,0.2376716518771196,0.5,3.096482176654134,0
8.5,0.37,0.32,1.0296194171811583,0.0639133257436528,3.295836866004329,3.9512437185814275,0.99456,3.38,0.5423242908253617,2.5494451709255714,6,8.87,0.1920777317393193,0.5098039215686274,3.1018924693823817,1
7.2,0.57,0.05,1.1939224684724346,0.07788653865707122,2.833213344056216,3.6109179126442243,0.99564,3.38,0.4700036292457355,2.424802725718295,6,7.7700000000000005,0.2772107725844855,0.4444444444444444,3.206398303357088,1
10.4,0.43,0.5,1.1939224684724346,0.0657877405380031,2.6390573296152584,2.995732273553991,0.996,3.1,0.6259384308664953,2.517696472610991,6,10.83,0.19979618731721857,0.6842105263157895,3.30395199722332,1
6.9,0.41,0.31,1.0986122886681098,0.0760346862759976,3.091042453358316,3.9512437185814275,0.99668,3.47,0.4382549309311553,2.3513752571634776,6,7.3100000000000005,0.25452986513488046,0.4117647058823529,2.995732273553991,1
5.5,0.49,0.03,1.0296194171811583,0.04305948946044697,3.367295829986474,4.477336814478207,0.99227,3.5,0.598836501088704,2.6741486494265287,8,5.99,0.2831262559159202,0.3218390804597701,3.265759410767051,2
5.0,0.38,0.01,0.9555114450274363,0.04688358589885042,3.295836866004329,4.110873864173311,0.99227,3.6849999999999996,0.5596157879354227,2.6741486494265287,6,5.38,0.2776317365982795,0.43333333333333335,3.152736022363656,1
7.3,0.44,0.2,0.9555114450274363,0.04783732941416013,3.2188758248682006,4.174387269895637,0.9935,3.38,0.4510756193602167,2.5416019934645457,6,7.74,0.19817692858374872,0.375,2.9816333491744893,1
5.9,0.46,0.0,1.0647107369924282,0.07417939817425151,3.258096538021482,3.8066624897703196,0.99385,3.5,0.4252677354043441,2.501435951739211,5,6.36,0.27917138278387227,0.5681818181818182,3.1036894150590832,1
7.5,0.58,0.2,1.0986122886681098,0.07045846364856141,3.5553480614894135,3.8066624897703196,0.99494,3.1,0.3576744442718159,2.33214389523559,5,8.08,0.2363887780642304,0.7727272727272727,2.975529566236472,1
7.8,0.58,0.13,1.1314021114911006,0.09712671073072274,2.8903717578961645,3.6109179126442243,0.9944,3.24,0.4252677354043441,2.501435951739211,6,8.379999999999999,0.23841102344499823,0.4722222222222222,3.1994891110680106,1
8.0,0.715,0.22,1.1939224684724346,0.07232066157962612,2.6390573296152584,4.406719247264253,0.99688,3.24,0.43178241642553783,2.3513752571634776,6,8.715,0.25270235355575416,0.16049382716049382,3.128951117340214,1
8.5,0.4,0.4,1.9878743481543455,0.04879016416943201,1.3862943611198906,2.3978952727983707,0.99566,3.28,0.44468582126144574,2.5649493574615367,4,8.9,0.39604873584807543,0.3,3.7400477406883357,0
7.0,0.69,0.0,1.0647107369924282,0.10795714150509228,1.3862943611198906,2.3978952727983707,0.99636,3.35,0.4700036292457355,2.3702437414678603,6,7.6899999999999995,0.24014112768278084,0.3,2.9668182633893485,1
9.8,0.3,0.39,0.9932517730102833,0.06015392281974709,1.3862943611198906,2.302585092994046,0.9948,3.14,0.4510756193602167,2.5257286443082556,7,10.100000000000001,0.15996464969267812,0.3333333333333333,3.022860940942244,2
7.1,0.46,0.2,1.0647107369924282,0.07417939817425151,3.367295829986474,4.007333185232471,0.9956,3.37,0.49469624183610705,2.4336133554004498,6,7.56,0.23712979328894962,0.5185185185185185,3.033028058297688,1
7.9,0.765,0.0,1.0986122886681098,0.08065790301745447,2.302585092994046,3.1354942159291497,0.99619,3.33,0.5187937934151676,2.4765384001174837,6,8.665000000000001,0.2256719976675684,0.4090909090909091,3.126760535960395,1
8.7,0.63,0.28,1.308332819650179,0.0916671885258238,2.8903717578961645,4.248495242049359,0.99734,3.26,0.48858001481867097,2.4159137783010487,6,9.33,0.2702903297399118,0.2463768115942029,3.3513066120486905,1
7.0,0.42,0.19,1.1939224684724346,0.06859279146561172,2.9444389791664403,3.6109179126442243,0.99476,3.39,0.44468582126144574,2.4765384001174837,5,7.42,0.2841042511038969,0.5,3.2607852279454104,1
11.3,0.37,0.5,1.0296194171811583,0.08617769624105233,3.044522437723423,3.871201010907891,0.99734,3.15,0.4510756193602167,2.4423470353692043,5,11.67,0.14780950448881097,0.425531914893617,2.990719731730447,1
7.1,0.16,0.44,1.252762968495368,0.0657877405380031,2.8903717578961645,3.4657359027997265,0.99328,3.35,0.43178241642553783,2.5952547069568657,6,7.26,0.30166831442652087,0.5483870967741935,3.4657359027997265,1
8.0,0.6,0.08,1.2809338454620642,0.05448818528406963,1.3862943611198906,2.0794415416798357,0.99286,3.22,0.3576744442718159,2.6390573296152584,5,8.6,0.28141245943818555,0.42857142857142855,3.5496173867804286,1
7.0,0.6,0.3,1.7047480922384253,0.0657877405380031,3.044522437723423,4.709530201312334,0.99914,3.3,0.7747271675523681,2.4159137783010487,5,7.6,0.39604873584807543,0.18181818181818182,3.7400477406883357,1
7.6,0.74,0.0,1.0647107369924282,0.09531017980432487,1.9459101490553132,2.5649493574615367,0.99521,3.36,0.4637340162321401,2.4849066497880004,5,8.34,0.22314355131420976,0.5,3.086486636822455,1
8.2,0.635,0.1,1.1314021114911006,0.07045846364856141,3.258096538021482,4.110873864173311,0.99638,3.29,0.5596157879354227,2.4765384001174837,6,8.834999999999999,0.22800974096538265,0.4166666666666667,3.173459961337718,1
5.9,0.395,0.13,1.2237754316221157,0.05448818528406963,2.70805020110221,3.367295829986474,0.99362,3.62,0.5128236264286637,2.5952547069568657,6,6.295,0.34130316389087845,0.5,3.4262151446374434,1
7.5,0.755,0.0,1.0647107369924282,0.08065790301745447,1.9459101490553132,2.5649493574615367,0.99672,3.34,0.3987761199573678,2.3702437414678603,4,8.255,0.22580666873369343,0.5,2.9668182633893485,0
6.6,0.63,0.0,1.667706820558076,0.08892620919440151,3.7612001156935624,4.363098624788363,0.99558,3.2,0.37156355643248307,2.3513752571634776,5,7.2299999999999995,0.39604873584807543,0.6580645161290323,3.7340917969354845,1
7.2,0.53,0.14,1.1314021114911006,0.06203539091945264,2.772588722239781,3.4011973816621555,0.99323,3.35,0.4762341789963716,2.5726122302071057,6,7.73,0.25593337413720063,0.5172413793103449,3.273742726309041,1
5.7,0.6,0.0,0.8754687373538999,0.061095099359810875,2.4849066497880004,2.9444389791664403,0.99227,3.45,0.44468582126144574,2.580216829592325,6,6.3,0.21962860920676525,0.6111111111111112,2.89480635496403,1
7.6,1.0150000000000001,0.0,1.1314021114911006,0.1283932147683989,1.791759469228055,2.302585092994046,0.99476,3.5,0.3576744442718159,2.4765384001174837,3,9.18,0.24397763821705176,0.5555555555555556,3.173459961337718,0
5.2,0.645,0.0,1.1474024528375417,0.07696104113612832,2.772588722239781,3.367295829986474,0.99444,3.6849999999999996,0.4762341789963716,2.6026896854443837,6,5.845000000000001,0.3460416876373636,0.5357142857142857,3.3277302297802827,1
6.7,0.86,0.07,1.0986122886681098,0.09531017980432487,3.044522437723423,4.060443010546419,0.99598,3.6,0.5538851132264376,2.5416019934645457,6,7.5600000000000005,0.26121549926361765,0.3508771929824561,3.1945831322991562,1
9.1,0.37,0.32,1.1314021114911006,0.06203539091945264,1.6094379124341003,2.772588722239781,0.99576,3.3,0.5877866649021191,2.501435951739211,6,9.469999999999999,0.20763936477824452,0.26666666666666666,3.1994891110680106,1
8.0,0.28,0.44,1.0296194171811583,0.07788653865707122,3.367295829986474,4.23410650459726,0.99501,3.36,0.5068176023684519,2.501435951739211,5,8.28,0.20294084399669032,0.4117647058823529,3.052112606990099,1
7.6,0.79,0.21,1.1939224684724346,0.08342160813907239,3.091042453358316,4.23410650459726,0.9955,3.12,0.36464311358790924,2.322387720290225,5,8.39,0.26438650984825884,0.3088235294117647,3.098288861879083,1
7.5,0.61,0.26,1.0647107369924282,0.07045846364856141,3.2188758248682006,4.48863636973214,0.99612,3.3,0.4252677354043441,2.379546134130174,5,8.11,0.22580666873369343,0.2727272727272727,2.976549454137217,1
9.7,0.69,0.32,1.252762968495368,0.08434114843375087,3.1354942159291497,4.5217885770490405,0.9979,3.29,0.4824261492442927,2.4069451083182885,5,10.389999999999999,0.22931006622987377,0.24175824175824176,3.2676659890376327,1
6.8,0.68,0.09,1.589235205116581,0.0657877405380031,2.772588722239781,3.4011973816621555,0.99524,3.41,0.41871033485818504,2.4932054526026954,4,7.4799999999999995,0.39604873584807543,0.5172413793103449,3.7400477406883357,0
7.0,0.62,0.1,0.8754687373538999,0.06859279146561172,3.332204510175204,4.1588830833596715,0.996,3.28,0.4762341789963716,2.322387720290225,5,7.62,0.18232155679395462,0.42857142857142855,2.6304489550786583,1
6.5,0.51,0.15,1.3862943611198906,0.06203539091945264,2.5649493574615367,3.332204510175204,0.9929,3.33,0.4637340162321401,2.624668592163159,6,7.01,0.37948962170490375,0.4444444444444444,3.6737658163038884,1
8.0,1.0150000000000001,0.21,1.0647107369924282,0.07973496801885356,2.70805020110221,3.7376696182833684,0.99532,3.34,0.3852624007906449,2.4423470353692043,5,9.18,0.2130932154607083,0.34146341463414637,3.0421386463681466,1
7.0,0.36,0.21,1.1939224684724346,0.08250122151174369,3.044522437723423,4.189654742026425,0.99558,3.4,0.43178241642553783,2.4069451083182885,6,7.36,0.2841042511038969,0.3076923076923077,3.1875915348284343,1
7.0,0.36,0.21,1.2237754316221157,0.08250122151174369,3.2188758248682006,4.248495242049359,0.99556,3.4,0.4252677354043441,2.4069451083182885,6,7.36,0.2947995402206449,0.34782608695652173,3.228430037673012,1
7.5,0.63,0.27,1.0986122886681098,0.07973496801885356,2.8903717578961645,4.5217885770490405,0.99616,3.26,0.4574248470388754,2.379546134130174,6,8.13,0.2363887780642304,0.18681318681318682,3.0252910757955354,1
5.4,0.74,0.0,0.8754687373538999,0.04114194333117518,2.833213344056216,3.8501476017100584,0.99258,3.6849999999999996,0.4637340162321401,2.6026896854443837,6,6.140000000000001,0.20067069546215116,0.34782608695652173,2.772588722239781,1
9.9,0.44,0.46,1.1631508098056809,0.08709470685093376,2.3978952727983707,3.7376696182833684,0.99638,3.18,0.5247285289349821,2.5572273113676265,6,10.34,0.20067069546215116,0.24390243902439024,3.302481408722998,1
9.1,0.76,0.68,0.9932517730102833,0.31365678962397653,2.9444389791664403,4.174387269895637,0.99652,2.925,0.8241754429663494,2.312535423847214,6,9.86,0.17127172060736964,0.28125,2.8015405441895487,1
9.7,0.66,0.34,1.2809338454620642,0.08984070399978947,2.5649493574615367,4.48863636973214,0.99796,3.26,0.5068176023684519,2.4069451083182885,5,10.36,0.23747337686903472,0.13636363636363635,3.3054204262683866,1
5.0,0.74,0.0,0.8754687373538999,0.04114194333117518,2.833213344056216,3.8501476017100584,0.99258,3.6849999999999996,0.4637340162321401,2.6026896854443837,6,5.74,0.2151113796169455,0.34782608695652173,2.772588722239781,1
9.1,0.34,0.42,1.0296194171811583,0.056380333436107544,2.302585092994046,2.9444389791664403,0.99392,3.18,0.4382549309311553,2.517696472610991,5,9.44,0.18048837571229367,0.5,3.0689827352935835,1
9.1,0.36,0.39,1.0296194171811583,0.058268908123975775,3.091042453358316,4.02535169073515,0.99495,3.18,0.598836501088704,2.4849066497880004,7,9.459999999999999,0.18048837571229367,0.38181818181818183,3.0349529867072724,2
6.7,0.46,0.24,0.9932517730102833,0.07417939817425151,2.9444389791664403,3.5553480614894135,0.9948,3.39,0.4700036292457355,2.451005098112319,6,7.16,0.22612417945234756,0.5294117647058824,2.9454910571172443,1
6.5,0.52,0.11,1.0296194171811583,0.07045846364856141,2.6390573296152584,3.6635616461296463,0.9955,3.34,0.41871033485818504,2.33214389523559,5,7.02,0.24445333790096083,0.34210526315789475,2.8758219768814337,1
7.4,0.6,0.26,1.1314021114911006,0.07973496801885356,2.8903717578961645,4.5217885770490405,0.99616,3.29,0.44468582126144574,2.379546134130174,6,8.0,0.24981179839637108,0.18681318681318682,3.0717669598299886,1
7.8,0.87,0.26,1.5686159179138452,0.10165365372649983,3.4657359027997265,4.219507705176107,0.99668,3.26,0.3784364357202451,2.322387720290225,5,8.67,0.39604873584807543,0.4626865671641791,3.5824072096034194,1
8.4,0.39,0.1,0.9932517730102833,0.07232066157962612,1.9459101490553132,3.258096538021482,0.99581,3.09,0.3576744442718159,2.3702437414678603,6,8.790000000000001,0.18430371799794582,0.24,2.8616292890305104,1
9.1,0.775,0.22,1.1631508098056809,0.0760346862759976,2.5649493574615367,3.8918202981106265,0.9976,3.18,0.412109650826833,2.3608540011180215,5,9.875,0.21652831219549054,0.25,3.096482176654134,1
7.2,0.835,0.0,1.0986122886681098,0.15357908792830063,1.6094379124341003,2.4849066497880004,0.99608,3.39,0.41871033485818504,2.3978952727983707,5,8.035,0.24512245803298502,0.36363636363636365,3.044522437723423,1
6.6,0.58,0.02,1.2237754316221157,0.06672363204290818,2.995732273553991,3.713572066704308,0.99387,3.38,0.5068176023684519,2.6100697927420065,6,7.18,0.3101549283038395,0.475,3.441699324971485,1
6.0,0.5,0.0,0.8754687373538999,0.055434706888100586,2.772588722239781,3.295836866004329,0.99448,3.36,0.37156355643248307,2.3513752571634776,5,6.5,0.20972053098206905,0.5769230769230769,2.6602595372658615,1
7.5,0.51,0.02,0.9932517730102833,0.08065790301745447,2.6390573296152584,3.4657359027997265,0.99538,3.36,0.43178241642553783,2.4423470353692043,6,8.01,0.20430046351272985,0.41935483870967744,2.9365129138940196,1
7.6,0.54,0.02,0.9932517730102833,0.08157998699242287,2.8903717578961645,3.4657359027997265,0.99589,3.37,0.412109650826833,2.4336133554004498,6,8.14,0.20186615286692486,0.5483870967741935,2.9274534328006965,1
11.5,0.42,0.48,1.2809338454620642,0.07417939817425151,2.1972245773362196,3.044522437723423,0.99852,3.09,0.4252677354043441,2.4849066497880004,5,11.92,0.2038277620149182,0.4,3.3877743613300146,1
8.2,0.44,0.24,1.1939224684724346,0.061095099359810875,2.3978952727983707,3.367295829986474,0.99613,3.25,0.4252677354043441,2.4159137783010487,6,8.639999999999999,0.24724110289327028,0.35714285714285715,3.197039130259026,1
6.1,0.59,0.01,1.1314021114911006,0.05448818528406963,1.791759469228055,2.6390573296152584,0.99472,3.52,0.44468582126144574,2.517696472610991,5,6.6899999999999995,0.2958453830909419,0.38461538461538464,3.2164729402518906,1
7.2,0.655,0.03,1.0296194171811583,0.07510747248680541,2.0794415416798357,2.5649493574615367,0.99587,3.34,0.3576744442718159,2.3513752571634776,5,7.855,0.22314355131420976,0.5833333333333334,2.89591193827178,1
6.9,0.57,0.0,1.33500106673234,0.07788653865707122,3.091042453358316,3.7376696182833684,0.99518,3.41,0.41871033485818504,2.468099531471619,5,7.470000000000001,0.3406044739061234,0.5121951219512195,3.441699324971485,1
9.0,0.6,0.29,1.0986122886681098,0.06672363204290818,3.4965075614664802,4.30406509320417,0.99654,3.34,0.4510756193602167,2.3978952727983707,5,9.6,0.20067069546215116,0.4383561643835616,3.044522437723423,1
7.2,0.62,0.01,1.1939224684724346,0.06297479916138844,2.1972245773362196,3.8501476017100584,0.99332,3.32,0.412109650826833,2.5494451709255714,6,7.82,0.2772107725844855,0.17391304347826086,3.337192051686243,1
7.6,0.645,0.03,1.0647107369924282,0.08250122151174369,2.70805020110221,4.060443010546419,0.9969,3.37,0.3784364357202451,2.424802725718295,5,8.245,0.22314355131420976,0.24561403508771928,3.0238337036648657,1
7.2,0.58,0.03,1.1939224684724346,0.07417939817425151,2.0794415416798357,3.367295829986474,0.99568,3.35,0.41871033485818504,2.3978952727983707,5,7.78,0.2772107725844855,0.25,3.1780538303479458,1
6.1,0.32,0.25,1.0296194171811583,0.08250122151174369,1.791759469228055,3.4965075614664802,0.99464,3.36,0.36464311358790924,2.4069451083182885,5,6.42,0.2585739882937103,0.15625,2.953868069455292,1
6.1,0.34,0.25,1.0296194171811583,0.08065790301745447,1.6094379124341003,3.367295829986474,0.99464,3.36,0.36464311358790924,2.4069451083182885,5,6.4399999999999995,0.2585739882937103,0.14285714285714285,2.953868069455292,1
7.3,0.43,0.24,1.252762968495368,0.07510747248680541,3.332204510175204,4.219507705176107,0.99648,3.6,0.4637340162321401,2.4932054526026954,6,7.7299999999999995,0.2945080375221808,0.40298507462686567,3.3586377672433594,1
7.4,0.64,0.17,1.8562979903656263,0.15529288440603534,3.7612001156935624,4.59511985013459,0.99736,3.28,0.4054651081081644,2.3513752571634776,5,8.040000000000001,0.39604873584807543,0.5306122448979592,3.7400477406883357,1
11.6,0.475,0.4,0.8754687373538999,0.08709470685093376,1.9459101490553132,3.367295829986474,0.99704,3.07,0.5007752879124893,2.4009209937149043,6,12.075,0.11394425934921777,0.21428571428571427,2.7111564827212766,1
9.2,0.54,0.31,1.1939224684724346,0.10616019582839055,2.4849066497880004,3.6635616461296463,0.99699,3.24,0.44468582126144574,2.4765384001174837,5,9.739999999999998,0.22314355131420976,0.2894736842105263,3.2607852279454104,1
8.3,0.85,0.14,1.252762968495368,0.08892620919440151,2.6390573296152584,4.007333185232471,0.99724,3.36,0.43178241642553783,2.4069451083182885,5,9.15,0.26329061932762177,0.24074074074074073,3.2676659890376327,1
8.0,0.83,0.27,1.0986122886681098,0.07696104113612832,2.4849066497880004,4.1588830833596715,0.99652,3.29,0.3920420877760237,2.379546134130174,4,8.83,0.22314355131420976,0.1746031746031746,3.0252910757955354,0
7.2,0.605,0.02,1.0647107369924282,0.0916671885258238,2.3978952727983707,3.4657359027997265,0.995,3.46,0.4252677354043441,2.5494451709255714,6,7.805,0.23419338750079474,0.3225806451612903,3.1535903581695712,1
7.8,0.5,0.09,1.1631508098056809,0.10885440491208209,2.3978952727983707,3.7612001156935624,0.9971,3.18,0.4824261492442927,2.3513752571634776,5,8.3,0.24846135929849966,0.23809523809523808,3.086486636822455,1
7.3,0.74,0.08,0.9932517730102833,0.08984070399978947,2.3978952727983707,3.828641396489095,0.99576,3.24,0.4054651081081644,2.379546134130174,5,8.04,0.20935022918187393,0.2222222222222222,2.8713021951758138,1
6.9,0.54,0.3,1.1631508098056809,0.08434114843375087,2.302585092994046,4.663439094112067,0.99725,3.25,0.7793248768009976,2.4423470353692043,6,7.44,0.2767530019195907,0.08571428571428572,3.1822118404966093,1
8.0,0.77,0.32,1.1314021114911006,0.0760346862759976,2.833213344056216,4.31748811353631,0.99656,3.27,0.4054651081081644,2.379546134130174,6,8.77,0.23309388216737784,0.21621621621621623,3.0717669598299886,1
6.6,0.61,0.0,0.9555114450274363,0.06672363204290818,1.6094379124341003,2.1972245773362196,0.99396,3.33,0.3576744442718159,2.4336133554004498,4,7.21,0.2170645052378276,0.5,2.8701690505786455,0
8.7,0.78,0.51,0.9932517730102833,0.31365678962397653,2.5649493574615367,4.204692619390966,0.99623,3.0,0.7747271675523681,2.322387720290225,5,9.479999999999999,0.17848278048678895,0.18181818181818182,2.8118094353930623,1
7.5,0.58,0.56,1.410986973710262,0.14236724128692196,1.791759469228055,2.70805020110221,0.99476,3.21,0.708035793053696,2.533696813957432,6,8.08,0.3459509805757567,0.35714285714285715,3.6098362467734835,1
7.7,0.75,0.27,1.5686159179138452,0.10436001532424277,3.5553480614894135,4.499809670330265,0.99664,3.24,0.37156355643248307,2.33214389523559,5,8.45,0.39604873584807543,0.38202247191011235,3.592919062968025,1
6.8,0.815,0.0,0.8754687373538999,0.23665190133900202,2.833213344056216,3.4011973816621555,0.99471,3.32,0.412109650826833,2.379546134130174,3,7.615,0.1625189294977749,0.5517241379310345,2.546315277916644,0
7.2,0.56,0.26,1.0986122886681098,0.07973496801885356,2.6390573296152584,4.61512051684126,0.99586,3.26,0.41871033485818504,2.388762789235098,5,7.76,0.24512245803298502,0.13,3.0349529867072724,1
8.2,0.885,0.2,0.8754687373538999,0.08250122151174369,2.0794415416798357,3.4657359027997265,0.9946,3.11,0.3784364357202451,2.3978952727983707,5,9.084999999999999,0.15762894420358314,0.22580645161290322,2.70805020110221,1
5.2,0.49,0.26,1.1939224684724346,0.08617769624105233,3.1780538303479458,4.31748811353631,0.9953,3.6849999999999996,0.4824261492442927,2.580216829592325,6,5.69,0.36624439495488303,0.3108108108108108,3.3693626581421365,1
7.2,0.45,0.15,1.0986122886681098,0.07510747248680541,2.3978952727983707,3.367295829986474,0.99609,3.29,0.412109650826833,2.388762789235098,6,7.65,0.24512245803298502,0.35714285714285715,3.0349529867072724,1
7.5,0.57,0.02,1.2809338454620642,0.07417939817425151,2.4849066497880004,3.58351893845611,0.99557,3.36,0.4824261492442927,2.468099531471619,6,8.07,0.297632403304949,0.3142857142857143,3.3700506526653187,1
6.8,0.83,0.09,1.0296194171811583,0.07138999608667294,1.6094379124341003,3.258096538021482,0.99534,3.38,0.37156355643248307,2.3608540011180215,5,7.63,0.23483959107740104,0.16,2.905807566026004,1
8.0,0.6,0.22,1.1314021114911006,0.07696104113612832,3.258096538021482,4.663439094112067,0.99613,3.3,0.3987761199573678,2.388762789235098,5,8.6,0.23309388216737784,0.23809523809523808,3.081451148956529,1
7.1,0.755,0.15,1.0296194171811583,0.10165365372649983,3.044522437723423,4.442651256490317,0.99593,3.19,0.4054651081081644,2.3513752571634776,5,7.8549999999999995,0.2259564926908244,0.23809523809523808,2.89591193827178,1
8.0,0.81,0.25,1.4816045409242156,0.07325046173959267,3.5553480614894135,4.454347296253507,0.99668,3.19,0.3576744442718159,2.322387720290225,5,8.81,0.35417181372061385,0.4,3.474447843401748,1
7.4,0.64,0.07,1.0296194171811583,0.09531017980432487,2.1972245773362196,3.1780538303479458,0.9961,3.3,0.4574248470388754,2.3608540011180215,5,8.040000000000001,0.21772348384487056,0.34782608695652173,2.905807566026004,1
6.6,0.64,0.31,1.9600947840472698,0.07973496801885356,2.0794415416798357,3.912023005428146,0.99718,3.35,0.5187937934151676,2.424802725718295,5,7.239999999999999,0.39604873584807543,0.14285714285714285,3.7400477406883357,1
6.7,0.48,0.02,1.1631508098056809,0.07696104113612832,3.6109179126442243,4.718498871295094,0.99524,3.1,0.4252677354043441,2.3702437414678603,5,7.18,0.2839437503411738,0.32432432432432434,3.1063787936410545,1
6.0,0.49,0.0,1.1939224684724346,0.0657877405380031,2.772588722239781,3.5263605246161616,0.99292,3.58,0.4637340162321401,2.6026896854443837,6,6.49,0.32449604557449724,0.45454545454545453,3.392829131991639,1
8.0,0.64,0.22,1.2237754316221157,0.08984070399978947,1.791759469228055,3.5263605246161616,0.99612,3.37,0.4574248470388754,2.4849066497880004,5,8.64,0.26236426446749106,0.15151515151515152,3.3105430133940246,1
7.1,0.62,0.06,0.8754687373538999,0.06765864847381481,1.791759469228055,2.5649493574615367,0.9942,3.17,0.3920420877760237,2.379546134130174,5,7.72,0.1681369218019982,0.4166666666666667,2.6203112867942036,1
8.0,0.52,0.25,1.0986122886681098,0.07510747248680541,2.995732273553991,4.0943445622221,0.99612,3.3,0.3920420877760237,2.4159137783010487,5,8.52,0.22314355131420976,0.3220338983050847,3.0633909220278057,1
6.4,0.57,0.14,1.589235205116581,0.06765864847381481,3.332204510175204,4.30406509320417,0.99669,3.32,0.3920420877760237,2.322387720290225,5,6.970000000000001,0.39604873584807543,0.3698630136986301,3.607669398688393,1
8.6,0.685,0.1,0.9555114450274363,0.0880108773227133,1.3862943611198906,2.5649493574615367,0.99745,3.31,0.5007752879124893,2.3561258599220753,6,9.285,0.17062551703076337,0.25,2.7899373605743945,1
8.7,0.675,0.1,0.9555114450274363,0.08617769624105233,1.6094379124341003,2.4849066497880004,0.99745,3.31,0.5007752879124893,2.3561258599220753,5,9.375,0.16882086957505207,0.36363636363636365,2.7899373605743945,1
7.3,0.59,0.26,1.0986122886681098,0.07696104113612832,2.8903717578961645,4.653960350157523,0.99584,3.28,0.41871033485818504,2.388762789235098,5,7.89,0.2421400520048648,0.16346153846153846,3.0349529867072724,1
7.0,0.6,0.12,1.1631508098056809,0.07973496801885356,2.6390573296152584,3.367295829986474,0.9966,3.52,0.4824261492442927,2.4159137783010487,7,7.6,0.27329333499968134,0.4642857142857143,3.154443964708812,2
7.2,0.67,0.0,1.1631508098056809,0.0657877405380031,2.3978952727983707,3.2188758248682006,0.9956,3.42,0.5423242908253617,2.4932054526026954,6,7.87,0.26662866325394863,0.4166666666666667,3.2355362657613083,1
7.9,0.69,0.21,1.1314021114911006,0.07696104113612832,3.5263605246161616,4.832305758571839,0.9962,3.25,0.412109650826833,2.388762789235098,5,8.59,0.23572233352106986,0.23404255319148937,3.081451148956529,1
7.6,0.3,0.42,1.0986122886681098,0.050693114315518116,1.9459101490553132,3.2188758248682006,0.9963,3.44,0.598836501088704,2.5572273113676265,6,7.8999999999999995,0.23361485118150516,0.25,3.2108436531709366,1
7.2,0.33,0.33,0.9932517730102833,0.05921185963184608,1.3862943611198906,2.6390573296152584,0.996,3.23,0.7419373447293773,2.3978952727983707,8,7.53,0.21197025071608452,0.23076923076923078,2.8903717578961645,2
8.0,0.5,0.39,1.2809338454620642,0.0788111804242897,2.5649493574615367,3.8501476017100584,0.9985,3.43,0.4824261492442927,2.4595888418037104,6,8.5,0.28141245943818555,0.2608695652173913,3.361069590571376,1
7.7,0.28,0.3,1.0986122886681098,0.06015392281974709,2.9444389791664403,3.5553480614894135,0.9952,3.28,0.6418538861723948,2.509599262378372,7,7.98,0.23090555664969895,0.5294117647058824,3.1612467120315646,2
8.2,0.24,0.34,1.8082887711792655,0.06015392281974709,2.1972245773362196,3.1354942159291497,0.9974,3.22,0.6626879730752367,2.4765384001174837,6,8.44,0.39604873584807543,0.36363636363636365,3.7400477406883357,1
6.0,0.51,0.0,1.1314021114911006,0.06203539091945264,3.713572066704308,4.007333185232471,0.995,3.54,0.6575200029167942,2.4595888418037104,6,6.51,0.3001045924503381,0.7407407407407407,3.1557230098629323,1
8.1,0.29,0.36,1.1631508098056809,0.04688358589885042,3.58351893845611,3.9889840465642745,0.995,3.27,0.6981347220709844,2.5952547069568657,7,8.389999999999999,0.24027983355719704,0.660377358490566,3.342154841028372,2
6.6,0.96,0.0,1.0296194171811583,0.0788111804242897,1.791759469228055,2.833213344056216,0.9936,3.5,0.36464311358790924,2.5572273113676265,6,7.56,0.2411620568168881,0.3125,3.109953417644014,1
